지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
883,새별오름,2020-04-20,9.3,7.8,611,13.4,1435,0,13.8,111,5,70.3
883,새별오름,2020-04-21,8,5.1,2344,11.3,1239,0,19.4,1454,8.6,61.9
883,새별오름,2020-04-22,6,2.9,458,9.4,1307,0,19.3,1441,5.9,5.6
883,새별오름,2020-04-23,6.2,3.2,513,9.6,1456,0,16.6,628,5.4,70.3
883,새별오름,2020-04-24,8.4,4.1,215,13.2,1452,0,9.6,21,4,73.1
883,새별오름,2020-04-25,13,7.2,39,17.4,1519,0,17.1,1139,6.1,272.8
883,새별오름,2020-04-26,10.8,6.3,515,16.4,1418,0,14.8,1050,4.9,81.6
883,새별오름,2020-04-27,10.9,5.9,2351,15.5,1106,0,12,1203,4.8,67.5
883,새별오름,2020-04-28,10.2,5.5,245,16.1,1430,0,10.3,1400,3.2,73.1
883,새별오름,2020-04-29,12.7,5.2,437,18.7,1347,0,11.2,2233,4.1,208.1
883,새별오름,2020-04-30,16,11,2,19.7,1249,0,13,2033,6.4,236.3
883,새별오름,2020-05-01,17.7,15.7,226,21.3,1327,0,12.6,1224,6.5,236.3
883,새별오름,2020-05-02,17.5,15.8,1,19.5,1322,22.5,16,2014,6.7,233.4
883,새별오름,2020-05-03,17.2,13.9,2348,23.1,1516,16.5,15.5,209,3.9,267.2
883,새별오름,2020-05-04,17.1,13,32,23.3,1238,0,11.4,1459,5.2,67.5
883,새별오름,2020-05-05,17.7,13.2,542,26.1,1042,0,10.4,2343,2.2,213.8
883,새별오름,2020-05-06,18.4,12.5,2337,23.7,1511,0,13.1,934,2.7,120.9
883,새별오름,2020-05-07,18.8,10.5,2354,24.6,1314,0,16.2,610,2.8,191.3
883,새별오름,2020-05-08,17.8,10.4,23,20.6,1221,3.5,26.8,2347,10,227.8
883,새별오름,2020-05-09,15.8,11,2351,18.7,738,119.5,24.3,42,6.1,216.6
883,새별오름,2020-05-10,12.3,10.8,101,14.4,2130,0,10.3,1701,4.2,70.3
883,새별오름,2020-05-11,16.2,11.1,343,21.3,1201,0,10.4,858,3.6,59.1
883,새별오름,2020-05-12,14.2,10.8,623,20.1,1301,0,15,2138,4.3,78.8
883,새별오름,2020-05-13,14.1,8.5,439,17.8,1232,0,10,1337,4.1,67.5
883,새별오름,2020-05-14,18.7,11.2,232,23.6,1109,0,18,2118,6.6,219.4
883,새별오름,2020-05-15,18.4,16.5,507,19.9,2238,41.5,19.5,611,6.1,208.1
883,새별오름,2020-05-16,17.2,12.7,2348,22,1631,3.5,7.7,1755,2.3,67.5
883,새별오름,2020-05-17,18.2,12,240,24.8,1455,0,9.2,2357,3,199.7
883,새별오름,2020-05-18,17.8,10.6,2343,25.6,1402,5,13.1,1543,4.7,227.8
883,새별오름,2020-05-19,12,9.5,444,16.4,1053,0,17.9,1120,5,340.3
883,새별오름,2020-05-20,12.8,8.7,522,17.5,1513,0,11.1,1546,4.1,67.5
883,새별오름,2020-05-21,14.6,9,453,21.1,1134,0,8.1,1635,2.3,73.1
883,새별오름,2020-05-22,16.6,10.1,431,23.8,1412,0,11,1415,2.8,75.9
883,새별오름,2020-05-23,19.2,16,2040,23.2,1035,0,8.1,2241,3.6,213.8
883,새별오름,2020-05-24,19.6,17.4,516,24.2,1140,2.5,9.9,616,3.5,194.1
883,새별오름,2020-05-25,17.1,13.1,2239,21.5,1111,0,8.8,1446,2.6,50.6
883,새별오름,2020-05-26,15,11.8,2150,18.6,1557,.5,7.9,1628,2.8,78.8
883,새별오름,2020-05-27,15.9,11.6,2323,21.1,1232,0,12.4,851,4.8,67.5
883,새별오름,2020-05-28,16.3,11.7,111,21.3,1256,0,9.7,1144,3.2,5.6
883,새별오름,2020-05-29,19.3,13.3,13,25,1412,0,8.8,41,3.2,109.7
883,새별오름,2020-05-30,17.2,15.1,305,21.1,1122,1,9.1,2206,2.1,182.8
883,새별오름,2020-05-31,18.7,15.1,229,23,1018,4,13.9,1156,3.6,202.5
883,새별오름,2020-06-01,17.5,11.3,0,21.8,1034,.5,8.9,338,4.3,73.1
883,새별오름,2020-06-02,18.9,9.6,410,25.1,1403,0,10.1,2314,3.4,202.5
883,새별오름,2020-06-03,20.2,17.1,2251,24.1,1227,0,11.1,1319,3.5,219.4
883,새별오름,2020-06-04,21.8,15.7,518,26.5,1143,0,6.9,2226,2.7,208.1
883,새별오름,2020-06-05,21.7,17.2,314,26,833,0,8,2212,2.3,182.8
883,새별오름,2020-06-06,22,17.1,2347,26.9,1450,0,8.6,626,2.4,123.8
883,새별오름,2020-06-07,20.4,15.8,556,25.5,1250,0,6.1,1634,1.7,75.9
883,새별오름,2020-06-08,22.6,15.7,228,27.7,1314,0,12.1,1809,3.8,205.3
883,새별오름,2020-06-09,22.2,16.8,523,27.1,1039,0,18.6,2356,6.1,191.3
883,새별오름,2020-06-10,21.6,20.5,1153,24.9,752,14,19.1,1,6.6,202.5
883,새별오름,2020-06-11,21.3,19.7,2235,24.3,1226,1.5,8.5,23,2.1,225
883,새별오름,2020-06-12,22.4,18.5,446,25.3,1358,2.5,10.4,2056,3.1,244.7
883,새별오름,2020-06-13,22.9,21.5,213,24.7,1525,75.5,12.8,32,3.7,272.8
883,새별오름,2020-06-14,21.5,19.5,2156,23,1,39.5,12.8,456,2.5,281.3
883,새별오름,2020-06-15,20.2,16.1,2357,25.5,1309,0,8.1,354,2.4,70.3
883,새별오름,2020-06-16,21.4,16.1,1,27.1,1250,0,9.6,1022,2.4,78.8
883,새별오름,2020-06-17,18.4,15.7,1842,22,906,17,13.1,1927,2.2,199.7
883,새별오름,2020-06-18,21.7,17.3,415,24.3,1158,28.5,14,29,3.5,230.6
883,새별오름,2020-06-19,18.9,15.6,2319,23.9,1507,1,12.2,543,2.9,78.8
883,새별오름,2020-06-20,19.1,16,7,24.3,1050,0,10.8,926,1.7,84.4
883,새별오름,2020-06-21,19.8,15.7,521,26,1343,0,6.8,1431,1.8,284.1
883,새별오름,2020-06-22,21.4,14.5,522,27,1129,0,8.1,2215,2.3,196.9
883,새별오름,2020-06-23,23.1,17.4,445,27,1031,0,17.8,1445,6.7,205.3
883,새별오름,2020-06-24,21.7,20.9,2335,22.6,654,81.5,21.8,1123,7.3,233.4
883,새별오름,2020-06-25,20.3,17.7,2214,22.6,1106,20,5.7,134,1.7,261.6
883,새별오름,2020-06-26,21.8,16.7,513,26.9,1315,0,9.4,2100,2.3,182.8
883,새별오름,2020-06-27,23.5,20.7,220,27.7,1311,1.5,8.5,1812,1.8,22.5
883,새별오름,2020-06-28,22.3,18.1,2358,27.8,1219,0,9.4,1108,3.4,70.3
883,새별오름,2020-06-29,21.3,18.2,157,23.4,1104,71.5,21,1657,6.5,244.7
883,새별오름,2020-06-30,17.4,16.2,2341,19.3,1422,1,15.2,19,5.4,298.1
883,새별오름,2020-07-01,18.8,16.1,217,23.5,1357,.5,13.7,354,5,255.9
883,새별오름,2020-07-02,20.6,15.2,502,24.9,1124,0,7.4,1947,1.7,205.3
883,새별오름,2020-07-03,19.7,17.3,1105,23,1751,19,9.8,1418,1.7,160.3
883,새별오름,2020-07-04,19.6,18.6,1736,21.8,1027,1.5,4.5,932,.7,337.5
883,새별오름,2020-07-05,20.7,18.3,222,24.5,1125,.5,7.3,1211,1.6,222.2
883,새별오름,2020-07-06,21.7,20,122,23.6,1123,45.5,9.6,638,2.9,177.2
883,새별오름,2020-07-07,21.4,18.8,2236,26.5,941,100.5,7.6,725,2.8,106.9
883,새별오름,2020-07-08,21.7,18.8,107,26.1,1314,0,6.9,2341,2.3,202.5
883,새별오름,2020-07-09,23.2,19.9,104,27.6,1255,21,13.5,2354,3.3,222.2
883,새별오름,2020-07-10,22.3,20.4,2156,26.2,1313,35.5,15.2,2,2.4,239.1
883,새별오름,2020-07-11,21.4,18.2,355,26.1,1219,0,7.7,1146,1.8,70.3
883,새별오름,2020-07-12,23.4,20.4,224,25.7,1230,6.5,14,1212,4.8,208.1
883,새별오름,2020-07-13,21.4,18.6,2328,23.8,1239,12,16.6,145,4.2,255.9
883,새별오름,2020-07-14,17.6,16.5,2304,18.9,1441,2.5,13.6,655,4.1,2.8
883,새별오름,2020-07-15,17.4,14.7,2255,21.6,1634,1,10.2,222,3,59.1
883,새별오름,2020-07-16,19.1,14.5,317,23.6,1526,0,7.5,808,1.8,64.7
883,새별오름,2020-07-17,19.5,15.3,233,24.8,1056,0,8.2,1028,2.1,70.3
883,새별오름,2020-07-18,21.9,15.7,1,24.4,1510,.5,14.8,2307,4.2,205.3
883,새별오름,2020-07-19,24.5,23.5,803,26.7,1338,1.5,17.6,2309,6.6,230.6
883,새별오름,2020-07-20,23.6,20.9,2244,25.7,1526,6.5,19.2,123,3.6,264.4
883,새별오름,2020-07-21,23.7,20.6,156,26.9,1432,6,9.4,1730,2,227.8
883,새별오름,2020-07-22,23.8,22.8,2333,27.3,1654,1.5,10.8,131,2.2,261.6
883,새별오름,2020-07-23,23,19.7,2353,24.6,1419,20.5,17.5,1316,6.4,264.4
883,새별오름,2020-07-24,18.6,17.8,1819,19.8,12,8,14.4,1850,5.8,22.5
883,새별오름,2020-07-25,18.9,16.7,2135,22.1,1655,3,13,23,3.1,14.1
883,새별오름,2020-07-26,21.2,16.5,56,25.7,1221,0,6.4,651,2.5,208.1
883,새별오름,2020-07-27,23.1,19.8,423,25.3,1219,85,15.6,1540,4,278.4
883,새별오름,2020-07-28,24.8,24,241,27.1,1223,8.5,13.1,435,4,267.2
883,새별오름,2020-07-29,24.9,23.6,554,28.2,1530,1,9.8,2332,3.5,253.1
883,새별오름,2020-07-30,25.5,23,2304,29.6,1326,0,8.6,19,3,241.9
883,새별오름,2020-07-31,25.3,22.5,2337,29.4,1150,0,6.2,2307,3,202.5
883,새별오름,2020-08-01,25.2,22,545,28.7,1438,0,11.6,2211,4.2,216.6
883,새별오름,2020-08-02,25.3,23.8,331,28.3,1231,0,13.2,536,4.6,233.4
883,새별오름,2020-08-03,25.4,24.2,2144,28.7,1454,0,11.3,1414,4.6,225
883,새별오름,2020-08-04,25.9,24.2,55,28.8,1158,0,15.9,2347,6.1,258.8
883,새별오름,2020-08-05,25,23.5,1044,26.4,1423,8.5,18.9,1903,6.9,233.4
883,새별오름,2020-08-06,24.7,24.4,947,25.3,23,4.5,19.1,236,6.1,272.8
883,새별오름,2020-08-07,25,23.9,445,26.5,952,.5,15.1,1516,5.7,278.4
883,새별오름,2020-08-08,24.7,24.3,1133,26.3,1357,0,16.5,345,6.4,295.3
883,새별오름,2020-08-09,25.2,24,2132,27.4,1443,2.5,17.9,2312,6.8,250.3
883,새별오름,2020-08-10,25,23.9,403,26.3,1515,2.5,19.6,7,5.4,236.3
883,새별오름,2020-08-11,25.2,24,806,26.8,1359,13,16.1,1421,6.3,278.4
883,새별오름,2020-08-12,25.6,24.7,1954,27.5,1244,5,13.4,734,4.9,264.4
883,새별오름,2020-08-13,25.5,24.5,2352,28.2,1125,0,11.2,108,4.5,261.6
883,새별오름,2020-08-14,25.9,24.1,436,29.5,1534,0,10,145,4,230.6
883,새별오름,2020-08-15,26.1,23.3,1944,29.9,1408,0,8.7,546,3.6,222.2
883,새별오름,2020-08-16,26,23.2,2230,30,1418,0,9.2,211,3.4,253.1
883,새별오름,2020-08-17,25.7,22.5,2343,29.9,1351,0,7.3,1222,2.6,64.7
883,새별오름,2020-08-18,25.2,20.8,2259,30.4,1440,0,7.3,1317,2.5,78.8
883,새별오름,2020-08-19,25.2,19.8,218,31.2,1529,0,8.1,1040,2.5,64.7
883,새별오름,2020-08-20,24.6,20,2358,30.7,1424,0,8.5,1545,3.3,75.9
883,새별오름,2020-08-21,24.4,18.9,550,30.6,1251,0,7.6,1140,2.5,25.3
883,새별오름,2020-08-22,23.5,21.4,1300,30.4,1043,47.5,6,1211,2.2,112.5
883,새별오름,2020-08-23,25.4,21.8,454,29.1,1228,2.5,7.9,1252,2.4,194.1
883,새별오름,2020-08-24,26.7,21.6,553,31.6,1441,0,10.1,840,3.7,219.4
883,새별오름,2020-08-25,26.5,23.8,1845,30,1232,0,21,1931,7.3,157.5
883,새별오름,2020-08-26,24.4,22.8,828,26.3,316,,32.2,950,12.2,185.6
883,새별오름,2020-08-27,24.7,23.8,341,27.1,1211,.5,16.9,31,5,272.8
883,새별오름,2020-08-28,25.9,23.3,2248,29.9,1123,6.5,12.4,2214,5.2,216.6
883,새별오름,2020-08-29,24.7,22.4,2337,28.5,1420,6,12.4,44,4.1,230.6
883,새별오름,2020-08-30,25.2,21.5,429,30,1325,0,7.4,1155,2.4,64.7
883,새별오름,2020-08-31,25.5,20.6,327,31,1351,0,8.3,1623,1.6,258.8
883,새별오름,2020-09-01,26,21.9,208,30.6,1018,0,10.8,1823,2.6,191.3
883,새별오름,2020-09-02,23.5,20.9,2242,26.9,2035,384,44.7,2024,11.7,53.4
883,새별오름,2020-09-03,21.7,18.1,2357,25,1415,.5,21.8,3,5,340.3
883,새별오름,2020-09-04,,,,,,0,6.9,1350,1.8,258.8
883,새별오름,2020-09-05,19,16,1753,22.2,348,7,10.5,1851,2.4,160.3
883,새별오름,2020-09-06,19.7,16.9,211,21.1,649,64,26.7,2218,8.8,78.8
883,새별오름,2020-09-07,19.7,18.5,730,21.9,1536,165.5,28.8,115,7.3,78.8
883,새별오름,2020-09-08,23,19.5,126,27.5,1454,0,8.6,2256,3.4,272.8
883,새별오름,2020-09-09,21.9,19.9,624,26.3,1243,0,9,1540,3.3,247.5
883,새별오름,2020-09-10,20.5,17,2017,26,1304,42,9.2,1535,2.5,213.8
883,새별오름,2020-09-11,19.8,16.8,421,23,1058,2.5,12.6,2302,2.8,174.4
883,새별오름,2020-09-12,20.3,18.1,111,25.8,1113,0,8.3,550,2.8,123.8
883,새별오름,2020-09-13,19.5,17.4,313,22.7,1142,27.5,6.1,1254,1.2,59.1
883,새별오름,2020-09-14,19.8,17.1,2320,23.6,1136,42,6.5,1225,1.6,284.1
883,새별오름,2020-09-15,20.6,17,428,24.7,1036,0,8.1,2140,1.8,191.3
883,새별오름,2020-09-16,20.6,18.3,346,24.4,1410,13,9.7,930,3.5,216.6
883,새별오름,2020-09-17,18.4,16,2132,20,1217,30.5,10.4,2145,2.8,104.1
883,새별오름,2020-09-18,16.7,14.3,617,19.4,1204,9,13.4,556,3.4,64.7
883,새별오름,2020-09-19,17,12,236,22.7,1302,0,7.1,240,3.3,143.4
883,새별오름,2020-09-20,18.5,13.7,623,23.8,1249,0,9.5,1043,4.3,109.7
883,새별오름,2020-09-21,17.5,13.4,2323,22.1,1451,0,11.7,1512,4.5,73.1
883,새별오름,2020-09-22,17.8,13.4,14,23.4,1448,0,15,1716,6,112.5
883,새별오름,2020-09-23,18,14,404,21.8,1255,5,14.3,2253,3.4,123.8
883,새별오름,2020-09-24,18.7,17.1,339,21.8,1233,.5,13.9,1925,4.2,137.8
883,새별오름,2020-09-25,18.6,16,2035,21.9,1212,0,11.3,1304,4.2,64.7
883,새별오름,2020-09-26,17.9,14.8,2224,22,1106,.5,8.3,1419,2.3,56.3
883,새별오름,2020-09-27,18.1,13.9,253,23.8,1250,0,12,1222,4.2,106.9
883,새별오름,2020-09-28,17.7,13.7,224,21.9,1330,0,14.5,933,5.8,120.9
883,새별오름,2020-09-29,17.4,14.3,650,22.1,1238,0,13,1428,5.2,75.9
883,새별오름,2020-09-30,17.9,14.5,513,21.3,1236,0,12.2,1444,4.8,70.3
883,새별오름,2020-10-01,17.1,13.4,703,22.6,1316,0,7,1058,2.3,70.3
883,새별오름,2020-10-02,17.9,12.7,457,22.5,1132,0,6.6,1458,2.6,19.7
883,새별오름,2020-10-03,18.6,15.8,457,23.5,1236,0,7.2,1357,2.1,73.1
883,새별오름,2020-10-04,17.6,15,2355,20.9,1155,3,15.8,2344,3.2,67.5
883,새별오름,2020-10-05,13.7,11.5,627,16.6,1441,0,19.1,1039,8.8,87.2
883,새별오름,2020-10-06,14.1,11.6,559,18.7,1237,0,14.4,938,5.6,81.6
883,새별오름,2020-10-07,16.3,12.4,11,20.1,1300,0,19.1,2254,6.2,126.6
883,새별오름,2020-10-08,16.5,14.6,2323,19.9,1259,0,26.1,1335,10,120.9
883,새별오름,2020-10-09,15.9,13.4,601,18.4,922,0,22.4,50,6.6,126.6
883,새별오름,2020-10-10,16.6,14.3,251,20.4,1418,0,11.9,336,3.5,118.1
883,새별오름,2020-10-11,17.4,14,2239,22.2,1125,0,8.2,1236,2.5,42.2
883,새별오름,2020-10-12,16.1,13.5,308,19.8,1156,0,14.2,1450,5.4,56.3
883,새별오름,2020-10-13,13.9,12.1,706,17.2,1236,0,16.2,1426,6.6,90
883,새별오름,2020-10-14,14.7,12.1,403,19,1256,0,15.1,1004,5.4,78.8
883,새별오름,2020-10-15,13.8,11.2,643,18.6,1157,0,12.1,1219,4.9,78.8
883,새별오름,2020-10-16,13.5,11,1813,16.6,1133,4.5,12.8,2224,4.7,112.5
883,새별오름,2020-10-17,13.8,10.1,650,17.9,1256,0,11,1134,5,75.9
883,새별오름,2020-10-18,13.8,10.5,528,17.3,1226,0,10.1,1234,3.7,70.3
883,새별오름,2020-10-19,14.1,10.5,2358,20,1127,0,10.6,1339,4.2,81.6
883,새별오름,2020-10-20,14.1,7.6,646,21.6,1325,0,11.3,1608,3.1,123.8
883,새별오름,2020-10-21,15.3,10.4,404,19.7,1005,33.5,11.6,1831,4.4,81.6
883,새별오름,2020-10-22,13.3,10.4,2345,16.6,1240,1.5,20,2354,7.1,73.1
883,새별오름,2020-10-23,10.6,9.7,2304,12.3,1145,0,21.7,404,10.6,64.7
883,새별오름,2020-10-24,10.3,8.4,2047,12.6,949,0,18.3,545,8,70.3
883,새별오름,2020-10-25,12.3,9,2,16.4,1404,0,13.2,1309,5.1,84.4
883,새별오름,2020-10-26,11.9,8,658,16.8,1258,0,9,1338,4.3,67.5
883,새별오름,2020-10-27,13,6.8,223,19.3,1525,0,8.3,1205,3.1,67.5
883,새별오름,2020-10-28,14.6,11.1,2326,18.3,1302,0,10.6,818,4.7,67.5
883,새별오름,2020-10-29,10.9,8.9,622,14.6,1357,0,13.6,1028,6,78.8
883,새별오름,2020-10-30,11.6,9,126,14.5,1244,0,12.1,923,5,78.8
883,새별오름,2020-10-31,11.9,7.1,554,17.9,1249,0,8.7,1457,3.1,78.8
883,새별오름,2020-11-01,15.2,9.5,10,20.4,1350,1,9.7,1103,2.9,225
883,새별오름,2020-11-02,11.9,9.7,2352,14.8,1359,5,11.8,1455,4.6,81.6
883,새별오름,2020-11-03,8.9,7.1,2221,11.1,629,0,22.8,1312,9,59.1
883,새별오름,2020-11-04,7.6,4.1,2348,11.7,1251,0,15.8,903,6.4,78.8
883,새별오름,2020-11-05,11.7,3,51,17.8,1437,0,10.6,2213,2.5,194.1
883,새별오름,2020-11-06,16.3,12.3,9,19.2,1100,0,9.7,240,3.5,199.7
883,새별오름,2020-11-07,14.9,11.3,1833,17.7,1157,0,9.3,1427,3.9,81.6
883,새별오름,2020-11-08,10.5,6.9,2242,14.2,1154,0,19.4,1639,8.1,73.1
883,새별오름,2020-11-09,7.4,6.2,1752,10.5,1331,0,17.5,1129,8.1,78.8
883,새별오름,2020-11-10,8.9,5.9,2334,13.6,1223,0,10.7,1529,4.7,75.9
883,새별오름,2020-11-11,8.8,5.1,534,13.8,1444,0,9.2,1320,4.1,67.5
883,새별오름,2020-11-12,11.3,5.9,107,15.9,1432,0,9.6,1420,3.6,67.5
883,새별오름,2020-11-13,11.2,7.3,455,15.8,1341,0,12.7,1210,4.8,78.8
883,새별오름,2020-11-14,13.2,7.5,534,18.6,1153,0,9.5,1330,3.8,70.3
883,새별오름,2020-11-15,14,7.1,526,18.4,1302,0,5.9,1104,2.1,64.7
883,새별오름,2020-11-16,14.8,12.1,534,18.4,1522,3,7.6,904,2,64.7
883,새별오름,2020-11-17,18.7,16,52,22,1204,0,16.6,2335,6.1,205.3
883,새별오름,2020-11-18,18.8,17.6,509,20,1102,0,22.9,2048,9.9,222.2
883,새별오름,2020-11-19,16.3,11.1,2357,20,830,13.5,20.4,249,7.3,239.1
883,새별오름,2020-11-20,8.6,6.7,2312,11.5,242,0,15.3,1220,8.3,64.7
883,새별오름,2020-11-21,10.3,4.3,454,15.4,1401,0,10.8,1438,2.9,208.1
883,새별오름,2020-11-22,9.8,6.6,2358,13.9,410,3,17.6,2344,5.8,67.5
883,새별오름,2020-11-23,5.4,4.7,2210,6.8,1045,0,17.7,22,8,73.1
883,새별오름,2020-11-24,6.1,4.2,353,9.3,1305,0,11.2,954,5.3,75.9
883,새별오름,2020-11-25,8.2,5.3,118,12.1,1305,0,14.2,1551,6.2,112.5
883,새별오름,2020-11-26,7.2,5.4,823,10,1314,4,10.7,17,4.7,73.1
883,새별오름,2020-11-27,6.6,4.4,2329,8.6,1021,0,19.3,1633,8.1,70.3
883,새별오름,2020-11-28,4.1,3.4,1752,4.8,57,0,17.5,416,9,78.8
883,새별오름,2020-11-29,4.8,2.8,617,8,1305,1.5,13.5,1439,6.5,67.5
883,새별오름,2020-11-30,4.1,3.2,541,6.4,1257,.5,12.8,1846,5.9,87.2
883,새별오름,2020-12-01,3.8,2,718,7.3,1346,0,10,200,5.1,64.7
883,새별오름,2020-12-02,5.9,2.1,33,9.1,951,0,11.4,2330,4.8,115.3
883,새별오름,2020-12-03,4.2,2.8,512,7.5,1038,0,13.7,405,7.4,126.6
883,새별오름,2020-12-04,3.3,2.2,2306,5.1,1520,0,13.8,745,7.3,73.1
883,새별오름,2020-12-05,4.4,2.1,49,7.2,1253,0,11,650,5.2,109.7
883,새별오름,2020-12-06,4.7,2.6,558,8.5,1231,0,10.1,1459,5.1,78.8
883,새별오름,2020-12-07,6.7,3.7,200,10.7,1240,0,11.5,1849,4.8,56.3
883,새별오름,2020-12-08,4.1,2,2137,6.8,1217,0,12.6,528,5.3,123.8
883,새별오름,2020-12-09,4.9,-.1,702,10.4,1223,0,8.9,231,3.3,73.1
883,새별오름,2020-12-10,7.2,5,622,10.9,1150,0,9.6,1345,4,78.8
883,새별오름,2020-12-11,8.3,6.1,109,10.1,1128,0,6,410,2.2,112.5
883,새별오름,2020-12-12,5.5,2.9,2237,7.7,19,0,17.1,1328,6.3,75.9
883,새별오름,2020-12-13,5.2,1.3,255,10.9,1353,0,19.9,2310,5.2,70.3
883,새별오름,2020-12-14,-1.5,-2.7,1945,1.5,1,4,19.1,26,9,73.1
883,새별오름,2020-12-15,-1.7,-2.6,1,-.8,2229,3,12.5,1039,5.8,73.1
883,새별오름,2020-12-16,-.6,-1.6,31,.6,813,9,16.9,607,6.3,84.4
883,새별오름,2020-12-17,1.1,-1.2,52,2.7,1408,1,9.4,1416,4.1,75.9
883,새별오름,2020-12-18,3,1.6,2348,5,1139,0,11.9,2311,4.4,84.4
883,새별오름,2020-12-19,-.3,-1.8,1754,1.7,133,0,20.1,515,8.5,45
883,새별오름,2020-12-20,2.1,-1.2,1,3.7,1357,0,12.2,1624,5.1,59.1
883,새별오름,2020-12-21,3.4,1.7,754,5.5,1412,0,10,1453,3.4,61.9
883,새별오름,2020-12-22,4.4,.8,2058,8.5,1412,0,8.1,1605,2.5,30.9
883,새별오름,2020-12-23,7.7,-1.1,236,12.1,1249,0,8.9,829,3.7,182.8
883,새별오름,2020-12-24,6,3,2006,9.7,12,0,16.5,2327,7.4,73.1
883,새별오름,2020-12-25,2.5,.9,2314,5.4,1310,0,18.8,218,6.6,73.1
883,새별오름,2020-12-26,5.7,.4,204,9.5,1436,0,9.7,2150,3.1,194.1
883,새별오름,2020-12-27,8.5,6.5,2356,12.7,1512,9.5,15.2,2002,4.3,98.4
883,새별오름,2020-12-28,8.5,4.6,2224,14.4,1304,0,9.8,2039,3.1,126.6
883,새별오름,2020-12-29,6.6,-.5,2334,13.7,947,4.5,19.3,2220,5.2,73.1
883,새별오름,2020-12-30,-3.4,-5.2,1821,-.4,40,3,21.2,819,8.2,59.1
883,새별오름,2020-12-31,-1.5,-4.3,124,0,1521,7,17.2,332,6,87.2
884,서호,2020-01-01,6.2,3.2,108,8.9,1256,0,6.6,1309,1.3,160.7
884,서호,2020-01-02,7.6,3.6,224,11.5,1400,0,4,553,1,304.6
884,서호,2020-01-03,8.5,5.2,718,12.6,1422,0,5.3,1303,1.3,56.4
884,서호,2020-01-04,9.3,4.9,741,13,1234,0,4.8,1305,1.1,33.8
884,서호,2020-01-05,9.2,4.7,210,12.1,1222,0,5.3,2223,1.6,16.9
884,서호,2020-01-06,13.9,10.7,1,16.1,2255,2.5,6.1,14,1.9,16.9
884,서호,2020-01-07,15.8,11.5,2347,17.4,1815,15,14.5,1930,2.8,234.1
884,서호,2020-01-08,6.4,3.7,2134,11.7,13,5.5,17.3,423,4.1,214.3
884,서호,2020-01-09,7.5,4.3,110,9.5,1430,0,7.3,155,1.4,0
884,서호,2020-01-10,8.5,4.5,155,12.4,1317,0,5.6,1250,1.1,222.8
884,서호,2020-01-11,8.8,6.5,506,10.7,1337,.5,5.4,420,.9,279.2
884,서호,2020-01-12,6.5,4.1,2054,9.3,121,0,12.7,1234,2.9,279.2
884,서호,2020-01-13,6.7,3.8,30,10,1234,0,9.7,1039,2.4,236.9
884,서호,2020-01-14,5,2.1,2347,7.4,1632,8,8,1940,1.4,259.4
884,서호,2020-01-15,6,1.5,715,9,1437,0,9.3,530,1.4,273.5
884,서호,2020-01-16,7.5,5.7,521,9.6,1347,0,3.4,1213,.8,174.8
884,서호,2020-01-17,7.2,2.7,2303,11.6,1256,0,13.7,1639,1.5,282
884,서호,2020-01-18,7.1,2.6,6,10.8,1421,0,17.1,1257,2.5,265.1
884,서호,2020-01-19,7.3,3.8,407,10.1,1207,0,9.6,946,1.9,279.2
884,서호,2020-01-20,6.9,3.2,2259,10.6,1212,0,12.6,1353,2.9,259.4
884,서호,2020-01-21,7.3,2.4,700,10.6,1356,0,6.3,145,1.9,8.5
884,서호,2020-01-22,11.5,8.5,442,13.5,1813,35,4.4,17,1.2,355.3
884,서호,2020-01-23,12.4,10.7,436,13.9,1520,0,3.1,555,.8,355.3
884,서호,2020-01-24,12,10.1,453,15.3,1326,0,9.9,1939,1.5,355.3
884,서호,2020-01-25,11.4,8.2,1937,13.3,1259,4.5,11.1,1050,3.4,358.1
884,서호,2020-01-26,10.6,7.9,707,12,1320,7.5,18.3,2154,5.2,0
884,서호,2020-01-27,9.7,7.1,2229,12,1437,34.5,17.8,456,4.9,33.8
884,서호,2020-01-28,8.9,5.7,559,12.3,1616,0,5,1305,1,149.5
884,서호,2020-01-29,8.7,6.6,2354,12.2,1122,0,10.9,944,2.9,273.5
884,서호,2020-01-30,7.1,5,442,11.1,1132,0,13.3,1358,2.7,248.2
884,서호,2020-01-31,6.7,3.5,2150,10.5,1247,0,11.1,50,2.4,267.9
884,서호,2020-02-01,7.3,2.5,322,12.2,1448,0,7.2,2309,1.3,267.9
884,서호,2020-02-02,7.3,3.3,255,12.2,1516,0,5.4,1541,1.3,8.5
884,서호,2020-02-03,7.8,2.6,2229,12.5,1316,0,9.5,1435,1.8,211.5
884,서호,2020-02-04,7.4,3.3,49,11.5,1327,0,6.3,1234,1.5,177.7
884,서호,2020-02-05,6,2,2351,9.1,1400,0,10.1,451,2.2,341.2
884,서호,2020-02-06,5,1.4,534,8.1,1431,0,5.6,1403,1.2,157.9
884,서호,2020-02-07,7.2,4.3,2,10.8,1348,0,4.2,1208,1,152.3
884,서호,2020-02-08,6.3,2.7,2239,9.9,1214,0,13.7,832,2.4,338.4
